親孝行,7137,おやこうこう,filial piety
受信音,7143,じゅしんおん,ringtone (of mobile phones
司令部,7144,しれいぶ,headquarters
立候補,7188,りっこうほ,announcing candidacy
仕事場,7214,しごとば,place where one works
医学部,7216,いがくぶ,medical faculty
美術館,7221,びじゅつかん,art gallery
身勝手,7223,みがって,selfish
不可解,7225,ふかかい,mystery
地下鉄,7229,ちかてつ,underground train
留守電,7239,るすでん,answering machine
芸能界,7243,げいのうかい,world of show business
選手権,7244,せんしゅけん,championship
受験生,7281,じゅけんせい,student preparing for or taking examinations (usu. entrance exams)
掃除機,7288,そうじき,cleaner (usu. vacuum cleaner)
共和国,7303,きょうわこく,republic
初対面,7304,しょたいめん,first meeting
太陽系,7307,たいようけい,solar system
正義感,7310,せいぎかん,sense of justice
優勝者,7320,ゆうしょうしゃ,prize winner
活性化,7328,かっせいか,activation
午前中,7340,ごぜんちゅう,in the morning
博物館,7341,はくぶつかん,museum
致命傷,7369,ちめいしょう,fatal wound
陰陽師,7374,おんみょうじ,diviner
居心地,7379,いごこち,comfort
新体操,7416,しんたいそう,rhythmic sports gymnastics
十字架,7428,じゅうじか,cross
潜水艦,7441,せんすいかん,submarine
似顔絵,7451,にがおえ,portrait
月曜日,7456,げつようび,Monday
記念日,7478,きねんび,holiday
三味線,7497,しゃみせん,shamisen
小説家,7503,しょうせつか,novelist
数日後,7507,すうじつご,several days later
木曜日,7509,もくようび,Thursday
血液型,7528,けつえきがた,blood type
副作用,7536,ふくさよう,side effect
上目線,7559,うえめせん,condescending attitude
外務省,7560,がいむしょう,Ministry of Foreign Affairs
不公平,7602,ふこうへい,unfairness
侵略者,7619,しんりゃくしゃ,aggressor
宅配便,7622,たくはいびん,express home delivery service; express home delivery parcel (box
指導者,7658,しどうしゃ,leader
説得力,7667,せっとくりょく,persuasiveness
小細工,7679,こざいく,tricks
治療費,7683,ちりょうひ,doctor's fee (bill)
魔法瓶,7689,まほうびん,thermos flask
現時点,7724,げんじてん,present point (i.e. in history)
職員室,7726,しょくいんしつ,staff room
視聴者,7732,しちょうしゃ,viewer
副部長,7739,ふくぶちょう,deputy director
合言葉,7740,あいことば,password
好都合,7742,こうつごう,convenient
往生際,7768,おうじょうぎわ,brink of death; time to give up
殺人鬼,7769,さつじんき,devilish homicide
大事件,7789,だいじけん,major incident
代議士,7821,だいぎし,parliamentarian
用心棒,7837,ようじんぼう,bodyguard
卑怯者,7870,ひきょうもの,coward
全日本,7894,ぜんにほん,All-Japan
警察署,7916,けいさつしょ,police station
事故死,7922,じこし,accidental death
弁護人,7932,べんごにん,counsel
貧乏人,7941,びんぼうにん,poor person
主治医,7968,しゅじい,attending physician
労働者,7971,ろうどうしゃ,employee
自動的,7988,じどうてき,automatic
自衛隊,7989,じえいたい,self-defence force
披露目,8001,ひろめ,making something widely known
水曜日,8020,すいようび,Wednesday
一大事,8030,いちだいじ,serious affair
催眠術,8033,さいみんじゅつ,hypnotism
最先端,8041,さいせんたん,cutting edge
竜宮城,8047,りゅうぐうじょう,Palace of the Dragon King
洗濯機,8115,せんたくき,washing machine (laundry); washing machine (laundry)
寝不足,8132,ねぶそく,lack of sleep
歓迎会,8138,かんげいかい,welcome party
優等生,8156,ゆうとうせい,honor student
水平線,8164,すいへいせん,horizon (related to sea or lakes)
一般人,8176,いっぱんじん,ordinary person
協力者,8178,きょうりょくしゃ,cooperative worker
脅迫状,8187,きょうはくじょう,threatening letter
芸術家,8212,げいじゅつか,artist
写真集,8219,しゃしんしゅう,collection of photographs
准教授,8220,じゅんきょうじゅ,associate professor
強制的,8225,きょうせいてき,forced
最下位,8227,さいかい,lowest rank
一直線,8235,いっちょくせん,straight line
卒業生,8239,そつぎょうせい,graduate
一昨日,8250,おととい,day before yesterday; day before yesterday; day before yesterday
中等部,8251,ちゅうとうぶ,middle school (esp. the middle school section of a school that also encompasses other grades)
企画書,8252,きかくしょ,proposal
絶対的,8271,ぜったいてき,absolute
掲示板,8286,けいじばん,bulletin board
離婚届,8296,りこんとどけ,official divorce registration papers
修羅場,8300,しゅらば,fighting scene
大金持,8308,おおがねもち,very rich person; very rich person
契約者,8309,けいやくしゃ,party to a contract
銀行員,8317,ぎんこういん,bank employee
一般的,8321,いっぱんてき,popular
治療法,8351,ちりょうほう,treatment
大動脈,8369,だいどうみゃく,aorta; important traffic route
十六夜,8387,いざよい,sixteen-day-old moon
未成年,8421,みせいねん,minor
無礼者,8425,ぶれいもの,insolent fellow
効果的,8442,こうかてき,effective
水鉄砲,8452,みずでっぽう,water pistol
海賊船,8453,かいぞくせん,pirate ship
社会人,8455,しゃかいじん,working adult
亜空間,8461,あくうかん,hyperspace
存在感,8468,そんざいかん,presence (impressive quality)
事務長,8488,じむちょう,manager
暗殺者,8497,あんさつしゃ,assassin
真夜中,8502,まよなか,dead of night
交差点,8541,こうさてん,crossing
大気圏,8549,たいきけん,the atmosphere
価値観,8572,かちかん,sense of values
試作品,8594,しさくひん,trial product
所持品,8602,しょじひん,things at hand
深呼吸,8607,しんこきゅう,deep breath
大使館,8647,たいしかん,embassy
変化球,8672,へんかきゅう,breaking ball (pitch)
航空機,8689,こうくうき,aircraft
後頭部,8704,こうとうぶ,back of head
一人娘,8723,ひとりむすめ,only daughter
無人島,8731,むじんとう,unpopulated island
白雪姫,8732,しらゆきひめ,Snow White
電磁波,8746,でんじは,electromagnetic waves
一方的,8748,いっぽうてき,one-sided
劇場版,8751,げきじょうばん,movie version (based on TV series
日本酒,8788,にほんしゅ,sake
